,country,isonum,isocode,year,rank_busi,busi,logis,bband,redu,hifi,affs,ippr,insdtf,creddtf,elcostlnl,stardtf,rank_econ,econ,barrier,amp,parfem,banka,povnahc,povdday,lfpr,urate,eqi,edi,gdp5,rank_soci,soci,vtf,rank_educ,educ,qslnl,secvocp,teryrs,edqualsc,gbrata,secyrs,Ginih15,prcompc,lityf,litaf,rank_envi,envi,fwateruse,airpollution,wasterwater,fishstock,marineprotect,improved_drinkwater,pestreg,terrestprotect,rank_gove,gove,elfcr,trang,womenparl,vapvt,polity2,polrights,geff,rqual,ticpi,judi,rlaw,rank_heal,heal,tblnl,Obesity,mort,meandiabetes,leb,dpt,imeas,impsan,rank_pers,pers,propright,rrgov,rrsoc,lgbt_rights,deathpen,civlib,conscription,pf,rank_safe,safe,warcasual,pts,tdeathslnl5,refugee_oriln,bdeathslnl,rdeathslnl,homilnl
22,Canada,124,CAN,2007,7,72.961181640625,3.920000076293945,27.51280975341797,28.0,4.325639603588691,5.472194,5.658683553299772,95.57,81.25,4.9677276611328125,96.2,11,80.0583267211914,5.179403440232756,5.495248500901298,74.19999694824219,95.8046417236328,0.1180000007152557,0.0671096667647361,78.30000305175781,6.0,1.0132999420166016,2.0162100791931152,0.0020105361472815,4,65.7699966430664,64.94000244140625,11,76.57344818115234,-1.3625564575195312,4.252383708953857,1.2109498977661133,554.0886840820312,0.0142199993133544,4.961105346679688,0.0971150865622423,96.5304183959961,99.83102416992188,99.44248962402344,14,70.29411315917969,1.48070175438597,0.0975,78.58522,41.87,0.940656482356826,99.8,24,7.04202607603264,11,78.2316665649414,4.843561,5.0207971632044615,0.208,58.75,10,7,1.754537582397461,1.6035966873168943,84.28958129882812,6.013533017922126,1.7889524698257446,14,80.3747329711914,-1.6094379425048828,25.9,407.9,6.754522800445557,80.63439024390244,94,94,99.8,1,91.07091522216795,1,1.0,1.2,3,0,7,10.0,18.0,20,78.72323608398438,0.0,1.5,-0.6931471824645996,2.779771327972412,-4.2985358238220215,2.1747517585754395,0.4910531342029571
23,Switzerland,756,CHE,2007,9,71.49959564208984,4.019999980926514,31.46964454650879,13.0,5.697399502082522,6.021837,6.3084320608454,49.7,81.25,4.231203556060791,87.11,15,78.86688995361328,3.835247360451368,5.038394768611671,75.0999984741211,97.54296875,0.0939999967813491,0.0584818758070468,81.69999694824219,3.5999999046325684,1.0109119415283203,2.0122499465942383,0.0121768955141305,13,61.28546142578125,48.27999877929688,9,76.62126159667969,-0.1446377485990524,32.1641845703125,0.679786205291748,554.6870727539062,0.0303999781608581,4.194363594055176,0.2714573056994818,93.12090301513672,99.86271667480467,99.58104705810548,8,72.69436645507812,6.47029702970297,0.2825,92.893716125,35.32307815551758,13.537367820739746,100.0,23,24.8502577856902,8,79.6859359741211,5.285992,5.6801894918174,0.25,39.790000915527344,10,7,2.032066822052002,1.6538971662521362,86.92977905273438,6.296971002009762,1.833450198173523,5,82.21589660644531,-1.6094379425048828,17.8,371.4,5.315617561340332,81.74146341463415,94,87,99.9,13,82.0792465209961,1,1.2,1.7,2,0,7,5.0,13.0,10,81.97004699707031,0.0,2.0,-0.6931471824645996,1.4122916460037231,-4.2985358238220215,1.5686159133911133,-0.3942537307739258
24,Chile,152,CHL,2007,33,54.85770034790039,3.25,7.725678443908691,52.0,3.9285680313450753,5.516477,3.960952380952381,33.76,56.25,4.479607105255127,77.24,55,63.71797943115234,5.608046468116767,5.17309064396844,44.70000076293945,42.1792907714844,29.100000381469727,1.659999966621399,61.5,7.099999904632568,0.7870787978172302,3.734240055084229,0.0260755531489849,38,53.621368408203125,87.66999816894531,30,65.61698913574219,-2.8665249347686768,24.132137298583984,0.5325260162353516,455.3913269042969,0.0177299976348876,3.692360401153565,0.185170907592459,95.822998046875,99.25881958007812,98.32402801513672,22,67.55792999267578,4.00338983050847,0.0225,55.221308,50.16,3.68504677471,97.3,23,16.5509407879698,24,67.3807144165039,4.459568,5.135814459003436,0.15,63.650001525878906,10,7,1.2563972473144531,1.4708997011184692,69.3284912109375,4.247003921807071,1.2183395624160769,53,73.8956069946289,1.0647107362747192,25.3,476.7,9.517626762390137,79.31353658536587,96,92,96.0,75,58.329891204833984,0,1.2,0.4,1,1,7,1.0,30.0,59,69.77238464355469,0.0,1.5,-0.6931471824645996,4.076198577880859,-4.2985358238220215,2.53369688987732,1.3071177005767822
25,China,156,CHN,2007,60,49.2413215637207,3.319999933242798,4.977279186248779,91.0,4.345161199340169,4.690554,3.420311229152897,38.75,62.5,6.2136077880859375,68.72,37,69.18450927734375,4.045218304685034,3.6532154770183465,71.0,63.817310333252,11.922605514526367,18.75,77.5,3.799999952316284,0.8950631022453308,1.9005199670791624,0.1014722809195518,134,40.90909194946289,0.0,33,64.33670806884766,-5.267401695251465,16.918888092041016,0.1462724208831787,563.6464233398438,0.0055699944496154,2.179919004440308,0.1966965363421674,99.8327865600586,98.3328857421875,93.72799682617188,136,48.00870895385742,19.6978314966228,0.81347452,10.950039,17.76,1.28254031577527,88.5,13,16.6361668771653,125,34.805686950683594,3.878914,3.8117711419004072,0.203,0.0,-7,1,0.1906589418649673,-0.1525726020336151,38.5262336730957,3.429930543841614,-0.4472636878490448,63,72.5484619140625,3.534611940383911,5.3,662.8924560546875,7.2747039794921875,74.34043902439025,93,94,67.2,133,38.44559097290039,1,7.8,0.9,1,1,2,0.0,84.0,52,71.09078979492188,0.0,3.5,0.6356107592582703,4.728555679321289,-4.2985358238220215,2.583930492401123,0.1889741867780685
26,Ivory Coast,384,CIV,2007,130,34.98857879638672,2.359999895095825,0.0557132214307785,49.0,3.796479,3.608061,2.078001,35.52,18.75,8.339644432067871,45.63,127,50.44039535522461,4.321224,3.024948,51.900001525878906,21.98701477050781,48.900001525878906,29.020000457763672,67.80000305175781,4.099999904632568,0.7087752819061279,3.755280017852783,-0.003744316054508,138,40.2168197631836,15.770000457763672,138,26.36052894592285,-7.178584575653076,6.825131416320801,0.1218782663345336,277.3175048828125,0.1799299716949463,1.1738430261611938,0.5546477434679334,45.81222915649414,71.74673461914062,52.894020080566406,83,57.1962776184082,2.0158771473191,0.045,0.55,34.22,0.0735345249736001,79.8,15,22.5899744249452,147,24.882797241210938,2.68544,4.094331,0.085,23.82999992370605,0,1,-1.2096636295318604,-0.8418931365013123,26.205331802368164,1.688884,-1.4850887060165403,138,52.79853820800781,3.357293605804444,7.9,779.7310180664062,4.351496696472168,48.77882926829269,76,67,19.9,92,51.35601806640625,0,1.9,3.1,1,0,3,1.0,66.0,118,59.06770324707031,0.0,4.0,1.5615832805633545,7.072129726409912,-4.2985358238220215,2.588418245315552,2.520653486251831
27,Cameroon,120,CMR,2007,124,36.13387680053711,2.490000009536743,0.0033511931542307,32.5,4.386913875598086,3.127558,3.4907857646229736,14.29,18.75,7.534281730651855,46.87,118,52.99673080444336,4.39161429568971,3.240269552787421,64.0999984741211,14.8096103668213,39.900001525878906,29.270000457763672,70.19999694824219,4.099999904632568,0.589935302734375,4.231070041656494,0.0016696930397301,88,47.52740859985352,18.60300064086914,117,39.13436508178711,-7.178584575653076,18.879323959350582,0.0663150548934936,370.7007141113281,0.1622899770736694,1.595974087715149,0.3663728695652173,52.66107940673828,83.13556671142578,68.20362091064453,92,56.11991882324219,0.353992673992674,0.0425,0.0,29.795289993286133,0.391109861666427,69.0,19,9.15410671980621,144,27.537111282348636,3.140239,3.823564593301436,0.089,34.5099983215332,-4,2,-0.8262820839881897,-0.8322278261184692,28.84552574157715,2.196207792207792,-1.1674703359603882,125,57.42636489868164,3.260661125183105,9.8,861.0916748046875,4.1108012199401855,52.47914634146342,82,74,43.9,129,39.05340576171875,0,1.1,1.4,0,1,2,10.0,65.0,101,62.19700622558594,0.0,3.0,0.1322796791791916,6.402256488800049,-4.2985358238220215,2.9583027362823486,1.1502444744110107
28,Democratic Republic of Congo,180,COD,2007,144,29.71253776550293,2.680000066757202,0.0,24.171504974365234,3.921387672424317,2.9331462383270264,2.4623866081237797,0.0,18.75,10.668448448181152,30.88,143,44.54039001464844,3.535292625427246,3.0999674797058105,71.69999694824219,3.69672608375549,63.59999847412109,77.18000030517578,72.4000015258789,8.199999809265137,0.761171817779541,4.088379859924316,0.0243932716548442,131,41.21443176269531,52.71749877929688,140,25.522464752197266,-7.178584575653076,19.95954132080078,0.0292689800262451,296.82794189453125,0.2601500153541565,0.9258859157562256,0.5467827845176199,52.9344596862793,65.77652740478516,59.29156112670898,142,43.459938049316406,0.0759555555555556,0.195,0.0,22.78194999694824,4.39936585569221,49.7,4,9.9874892357805,132,32.023345947265625,2.7367115020751958,3.402695894241333,0.084,61.36000061035156,5,3,-1.768884778022766,-1.2626417875289917,24.44520378112793,2.0146634578704834,-1.5936431884765625,145,49.67464447021485,5.4063873291015625,3.7,1083.7415771484375,3.4855000972747803,55.064414634146345,70,68,25.6,140,34.75394821166992,0,1.3,2.6,1,1,2,3.0,81.0,148,40.69724655151367,5.0,5.0,3.726239681243897,8.730679512023926,2.3573007583618164,2.8790884017944336,2.600903987884521
29,Congo,178,COG,2007,126,35.71946716308594,2.4800000190734863,0.0031287968158721,28.307655334472656,3.652620792388916,3.303170919418335,2.7088441848754883,19.14,18.75,8.652563095092773,44.22,147,43.187255859375,3.060052394866944,1.8420772552490237,69.19999694824219,8.99347305297852,46.5,50.220001220703125,71.19999694824219,6.599999904632568,0.4611806869506836,5.651889801025391,0.0223236083984375,137,40.40036010742188,20.808000564575195,119,38.72206497192383,-7.178584575653076,10.121150016784668,0.0527856349945068,264.0049133300781,0.0024499893188476,2.039348125457764,0.3745206751054851,76.98297119140625,81.70326232910156,75.81847381591797,94,55.893463134765625,0.0207207207207207,0.105,0.18,30.64293098449707,32.8150432535091,72.8,15,9.44767991605975,146,26.19988250732422,2.5878982543945312,3.283188343048096,0.085,80.38999938964844,-4,2,-1.33500075340271,-1.188261866569519,26.205331802368164,1.9329677820205688,-1.2123664617538452,141,51.10459899902344,2.68802809715271,9.5,911.5003051757812,4.720641613006592,55.80131707317073,72,59,13.7,112,45.344852447509766,0,0.7,0.4,1,1,3,10.0,47.860111236572266,120,58.56467056274414,0.0,2.5,-0.6931471824645996,8.577590942382812,-4.2985358238220215,2.7018866539001465,2.355339765548706
30,Colombia,170,COL,2007,44,52.492286682128906,2.5,2.7126598358154297,58.6,3.9152055941911015,4.268952,3.530550984174172,59.05,62.5,6.553933620452881,73.04,80,59.20808410644531,4.043211985099315,4.095037587918073,53.900001525878906,30.4277992248535,45.0,17.389999389648438,66.9000015258789,11.199999809265137,0.8572121262550354,2.8234798908233643,0.0324848182499408,37,53.92802429199219,34.41650390625,91,52.01865005493164,-7.178584575653076,5.896649360656738,0.2861278057098388,416.219482421875,0.0463000535964965,2.5826661586761475,0.2770347517730496,100.0,97.9686279296875,93.42254638671876,28,66.14212036132812,0.518502202643172,0.0025,12.243,38.2453867559695,15.5304089788533,90.7,21,20.5126310679164,72,46.91220474243164,3.460469,4.2752142745831385,0.084,39.41999816894531,7,5,-0.0506105236709117,0.2368077337741851,41.16642761230469,3.8112040133779264,-0.4721901714801788,60,72.91250610351562,1.2237753868103027,19.0,557.6,6.751766204833984,72.70551219512195,93,93,78.0,50,64.2259521484375,1,1.8,3.3,1,0,5,0.0,59.0,147,43.52941131591797,4.0,4.0,4.627768039703369,9.428171157836914,1.2699267864227295,2.7536606788635254,3.545577049255371
31,Comoros,174,COM,2007,136,33.35654830932617,2.4800000190734863,0.0129595911130309,20.38564109802246,3.859825134277344,3.3193166255950928,2.917367458343506,0.0,18.75,7.85480785369873,38.26,137,45.91246032714844,4.131962299346924,3.423505544662476,34.0,21.6946697235107,46.38246536254883,39.29856872558594,57.20000076293945,6.599999904632568,0.5897037982940674,4.236800193786621,-0.0149139408022165,122,41.86363220214844,0.0,133,28.475486755371094,-7.178584575653076,0.4796057045459747,0.0,254.7165985107422,0.0247099995613098,1.1328593492507937,0.4495908915996551,63.579551696777344,61.99212646484375,52.323036193847656,103,54.32350158691406,0.833333333333333,0.0,1.4473447799682615,37.9,3.17112264269353,90.1,4,10.0963326183984,123,34.84197998046875,2.809275388717652,3.4633593559265137,0.03,49.40999984741211,9,4,-1.7515809535980225,-1.441665530204773,30.605653762817383,2.76836371421814,-1.0328304767608645,133,54.62810516357422,2.441258668899536,5.6,921.6510009765624,4.671840667724609,60.71234146341464,75,65,30.4,139,35.07877731323242,0,5.4,6.2,0,1,4,6.665467262268066,54.0,113,59.596336364746094,0.0833461731672287,3.0,-0.6931471824645996,4.996048450469971,-4.2985358238220215,2.713466167449951,2.08107852935791
32,Costa Rica,188,CRI,2007,61,49.10109329223633,2.549999952316284,2.128505229949951,35.3,4.6351301641199765,4.463825,3.727734375,24.83,50.0,5.762051582336426,63.02,48,65.27549743652344,3.578281853281853,3.5839083955750626,49.0,50.3587303161621,21.200000762939453,2.400000095367432,67.5,4.599999904632568,0.9565085172653198,3.3662800788879395,0.0305313114076852,28,55.96045684814453,65.12999725341797,51,60.03422164916992,-7.178584575653076,15.198293685913086,0.5401711463928223,459.0171203613281,0.0023499727249145,2.2605767250061035,0.2081801018507018,93.72950744628906,98.72620391845705,95.26472473144533,26,66.40392303466797,2.07964601769911,0.0,3.8912,51.0,12.2435318621148,96.6,20,20.9216406029542,34,62.54195022583008,4.220213,3.8340280882454087,0.386,54.0099983215332,10,7,0.2006397098302841,0.403880774974823,51.72719955444336,5.076788816022686,0.3282942473888397,30,77.83390045166016,0.0,21.9,404.6,7.047441482543945,78.33031707317075,89,90,93.3,16,81.17053985595703,1,1.0,0.0,1,0,7,10.0,19.0,60,69.59298706054688,0.0,1.0,-0.6931471824645996,4.4142374992370605,-4.2985358238220215,2.6741485595703125,2.112339735031128
33,Cyprus,196,CYP,2007,27,56.7593994140625,2.9200000762939453,9.181963920593262,64.0,3.253547523427041,4.610154,4.375026792313378,76.14,56.25,4.618086338043213,89.0,22,75.44066619873047,5.426028399941444,5.031529781301539,64.4000015258789,85.2376480102539,19.370946884155277,0.3336343467235565,72.4000015258789,3.900000095367432,0.9574195146560668,2.1109399795532227,-0.0001279830903513,35,54.8636360168457,89.0,56,59.57119369506836,-7.178584575653076,6.482352256774902,0.6954176425933838,474.3683166503906,0.006119966506958,3.463928461074829,0.2558583135648048,99.95162963867188,99.5328140258789,98.55408477783205,62,59.9717025756836,27.6923076923077,0.2275,27.898,45.61,0.558759510969502,100.0,22,10.5239972647192,17,70.193603515625,4.587087,4.424476164079822,0.143,77.83000183105469,10,7,1.4260318279266355,1.332793354988098,54.36739349365234,5.168366592756836,1.0805624723434448,31,77.74566650390625,-2.3025851249694824,22.0,433.4,7.114315032958984,78.86851219512197,97,87,100.0,31,71.89177703857422,1,1.2,0.9,1,0,7,0.0,32.29698181152344,22,78.16726684570312,0.0,2.0,-0.6931471824645996,2.136091947555542,-4.2985358238220215,2.549445152282715,0.2011798024177551
34,Czech Republic,203,CZE,2007,50,51.31828689575195,3.130000114440918,14.478154182434082,21.7,3.0926097711812,3.68696,3.880575489200826,22.93,75.0,3.417726755142212,79.12,26,73.28256225585938,5.301386228910168,4.920829107505071,61.5,80.6511917114258,9.0,0.1199999973177909,69.9000015258789,5.300000190734863,0.9777656197547911,1.8357700109481807,0.0189346317201852,79,48.23847579956055,61.24650192260742,25,68.36031341552734,-7.178584575653076,38.41430282592773,0.3252294063568115,539.77392578125,0.0068099498748779,3.589569330215454,0.0258789019607843,95.77195739746094,99.67615509033205,99.21719360351562,40,63.35489273071289,12.9201520912548,0.45,52.4235,50.87878036499024,28.02322578430176,99.9,24,15.0541875523914,38,60.5152473449707,3.473437,3.6508904045021167,0.155,65.12000274658203,9,7,0.9044238924980164,1.026102066040039,53.4873275756836,4.099204133650062,0.8608310222625732,35,77.41789245605469,-0.9162907600402832,25.3,584.0,8.805407524108887,76.72439024390246,99,98,99.1,23,77.12891387939453,1,1.0,1.2,2,0,7,10.0,18.0,36,74.98445129394531,0.0,1.5,-0.6931471824645996,4.900702953338623,-4.2985358238220215,2.3887627124786377,0.1978914737701416
35,Germany,276,DEU,2007,16,67.78285217285156,4.099999904632568,23.63207054138184,69.3,2.403551516097155,5.361832,6.479026369168357,88.11,87.5,3.923951625823975,80.45,7,80.81075286865234,5.638506227015119,6.192313204351509,69.4000015258789,98.1336212158203,0.0869999974966049,0.0763709098100662,75.69999694824219,8.600000381469727,1.0139000415802002,1.6625499725341797,0.0138288494199514,16,60.84773635864258,77.6500015258789,16,74.63958740234375,-1.843387484550476,21.632333755493164,0.5773143768310547,548.70068359375,0.0200600028038024,6.178472518920898,0.1173506120726044,100.0,99.71566772460938,99.08771514892578,23,67.20240020751953,30.1869158878505,0.3925,88.59135,93.23,39.9975475783685,100.0,23,42.3881070869591,13,77.18417358398438,5.16819,5.5010407239819,0.316,71.98999786376953,10,7,1.6343414783477783,1.6170611381530762,76.36900329589844,6.526430280334946,1.7470752000808716,11,80.6650161743164,-1.6094379425048828,18.5,444.3,6.910308837890625,79.53414634146343,96,97,99.2,22,77.70743560791016,1,3.1,2.1,2,0,7,3.0,16.0,7,82.93441009521484,0.0,1.0,0.1386294364929199,0.4498499929904938,-4.2985358238220215,1.7578579187393188,-0.0990116670727729
36,Djibouti,262,DJI,2007,145,28.918027877807617,1.940000057220459,0.1367238909006118,15.52637767791748,4.046730995178223,2.540024757385254,2.507811546325684,40.52,6.25,9.226784706115724,24.36,119,52.56313705444336,4.287213802337647,3.6598212718963614,36.09999847412109,12.2738800048828,25.154617309570312,18.31999969482422,52.400001525878906,17.67732810974121,0.6706377267837524,4.6864399909973145,0.0196828842163085,53,52.04781723022461,29.052000045776367,98,51.19594192504883,-7.178584575653076,6.027679443359375,0.1768261194229126,526.1542358398438,0.1990900039672851,3.329556703567505,0.0562517307698726,37.27151107788086,95.10047912597656,79.52873992919922,55,61.33586883544922,6.33333333333333,0.0275,0.0,25.465229034423828,0.239406931426161,87.1,21,0.0025691372559676,110,38.09634399414063,3.341804981231689,4.081151485443115,0.108,23.559999465942383,2,3,-0.8596348166465759,-0.6859143972396851,33.245849609375,3.159390449523926,-0.6987701654434204,109,62.401817321777344,1.6067994832992554,8.3,927.3478393554688,5.82407808303833,58.82934146341464,88,74,51.7,83,55.41812896728516,1,2.4,1.8,1,0,3,1.9826459884643557,72.0,79,65.00688171386719,0.0,3.0,-0.6931471824645996,6.697898387908936,-4.2985358238220215,2.255914688110352,1.9488693475723269
37,Denmark,208,DNK,2007,6,73.01057434082031,3.859999895095825,34.81523895263672,10.0,5.597636045891979,4.953715,6.3073441821175305,93.69,81.25,4.804020881652832,91.67,1,83.71195220947266,5.552993124522536,5.816248146317351,76.5999984741211,99.7367935180664,0.0579999983310699,0.0441848263144493,80.19999694824219,3.799999952316284,1.0144890546798706,1.7209800481796265,-0.0040973662398755,7,65.2086410522461,86.58999633789062,7,77.94743347167969,-0.6268171668052673,26.45851707458496,0.770082950592041,534.432373046875,0.0169700384140014,4.848764419555664,0.1753372493417054,100.0,99.80227661132812,99.5410614013672,44,63.19897079467773,9.5,0.1575,77.0972905,100.99,3.13805649084107,100.0,23,4.86037298889643,1,85.90428924560547,5.44351,5.931851492911122,0.369,83.19999694824219,10,7,2.356590986251831,1.9209213256835935,90.45002746582033,6.443567131896394,1.999640226364136,26,78.4373550415039,-1.2039728164672852,17.7,511.8,6.009699821472168,78.19512195121952,87,89,99.6,14,81.54666137695312,1,2.5,1.2,1,0,7,3.0,10.0,5,83.99838256835938,0.0,1.0,-0.6931471824645996,0.94134521484375,-4.2985358238220215,1.9169225692749023,-0.3378542363643646
